x,y,Score
34.1905,-118.6059,3
34.1938,-118.571,9
34.2193,-118.6355,7
34.164,-118.6092,7
34.2206,-118.6345,7
34.1883,-118.6274,2
34.1999,-118.651,7
34.2096,-118.5732,5
34.2029,-118.5955,4
34.2021,-118.5645,9
34.2065,-118.606,4
34.1865,-118.6017,4
34.1865,-118.6256,3
34.2029,-118.6136,5
34.1811,-118.6059,5
34.069,-118.3079,3
34.0559,-118.3031,3
34.0735,-118.2856,4
34.0618,-118.2954,6
34.069,-118.3116,4
34.069,-118.3054,6
34.0726,-118.3073,7
34.0618,-118.2916,3
34.0745,-118.2942,5
34.0618,-118.2891,7
34.0691,-118.2967,9
34.0674,-118.2954,2
34.0653,-118.3183,3
34.0598,-118.3009,4
34.0617,-118.3066,8
34.0578,-118.2954,4
34.0637,-118.287,4
34.3057,-118.4489,4
34.2201,-118.4337,6
34.2217,-118.4328,8
34.3128,-118.4308,7
34.2214,-118.4677,4
34.2505,-118.4466,5
34.2427,-118.4702,3
34.2391,-118.4642,5
34.2231,-118.4535,4
34.2355,-118.4569,7
34.2987,-118.4586,5
34.3196,-118.4561,5
34.2962,-118.4553,7
34.2337,-118.463,1
34.2337,-118.4676,4
34.2454,-118.4505,7
34.3086,-118.4317,3
34.312,-118.4362,2
34.312,-118.4362,7
34.3086,-118.4317,3
34.2138,-118.4425,8
33.9431,-118.2848,3
33.9519,-118.2893,6
33.9491,-118.2916,6
33.9128,-118.2869,8
33.9563,-118.2915,6
33.9304,-118.2518,4
33.9321,-118.2425,5
33.9537,-118.2761,6
33.9524,-118.2446,7
33.9524,-118.2446,7
33.9524,-118.2446,7
33.9524,-118.2446,7
33.9325,-118.2363,5
33.9237,-118.2652,10
33.9237,-118.2652,3
33.9303,-118.2391,3
33.9573,-118.263,4
33.8808,-118.2891,4
33.9523,-118.2476,3
33.9464,-118.2869,7
33.9523,-118.2476,9
33.9551,-118.2869,7
33.9524,-118.2446,9
33.9557,-118.2782,7
33.9465,-118.243,3
33.9102,-118.2827,5
34.2748,-118.5621,7
34.2685,-118.5768,4
34.2881,-118.5448,4
34.2401,-118.4806,4
34.2409,-118.478,4
34.2591,-118.5255,4
34.2461,-118.5656,4
34.2537,-118.4863,4
34.2249,-118.4792,4
34.2707,-118.5345,5
34.2904,-118.5227,6
34.2742,-118.4749,4
34.2753,-118.6123,4
34.2575,-118.5002,7
34.2742,-118.4749,6
34.244,-118.5583,3
34.2306,-118.5885,4
34.2895,-118.5158,7
34.2244,-118.5804,9
34.2555,-118.5323,5
34.2259,-118.3904,3
34.2666,-118.4287,6
34.2112,-118.3976,7
34.2543,-118.3105,6
34.269,-118.4014,2
34.2121,-118.4021,3
34.0598,-118.2941,4
33.9332,-118.2522,9
34.2463,-118.5736,3
34.2168,-118.393,4
34.2048,-118.3681,4
34.1649,-118.3746,10
34.0111,-118.4293,5
34.0121,-118.2489,6
34.2672,-118.4352,7
34.2193,-118.3648,7
34.2734,-118.4267,3
34.1977,-118.4138,4
34.2027,-118.3745,7
34.1397,-118.3811,6
34.1685,-118.4008,2
34.1577,-118.368,1
34.1556,-118.3771,4
34.203,-118.3779,1
34.1705,-118.379,6
34.145,-118.3725,5
34.1415,-118.3988,3
34.1377,-118.3572,4
34.1436,-118.3953,3
34.1687,-118.3604,1
34.1797,-118.4014,6
34.1434,-118.3978,3
34.1433,-118.3747,1
34.174,-118.3626,4
34.1794,-118.3856,6
34.1584,-118.3746,5
34.1849,-118.3834,5
34.184,-118.3727,7
34.1849,-118.391,7
34.1667,-118.3702,3
34.1598,-118.3704,4
34.167,-118.3759,8
34.1667,-118.403,4
34.1585,-118.3987,2
34.2058,-118.3921,9
33.9797,-118.41,4
33.9857,-118.4006,6
33.9418,-118.37,6
33.9984,-118.4053,4
33.9984,-118.4053,3
33.9867,-118.4703,6
34.0217,-118.4292,5
33.9942,-118.4114,8
33.9874,-118.472,6
33.9782,-118.422,3
33.9454,-118.375,9
34.0271,-118.4106,1
33.9956,-118.4722,2
34.0215,-118.2313,4
33.9942,-118.2783,8
34.0209,-118.2775,3
33.9942,-118.2761,6
33.9994,-118.2478,7
33.9943,-118.272,3
34.0204,-118.2744,2
34.0191,-118.2337,6
34.0128,-118.2565,5
34.0365,-118.2541,3
34.0365,-118.2541,3
33.9788,-118.2695,5
34.0197,-118.2474,7
34.0385,-118.2437,4
34.0189,-118.263,8
33.9906,-118.2391,5
33.9861,-118.2718,5
33.9643,-118.2856,4
33.9855,-118.2915,4
33.9545,-118.3101,4
33.9665,-118.2608,3
33.9632,-118.2803,7
33.9632,-118.2856,5
33.9637,-118.3003,7
33.9689,-118.2783,3
33.9689,-118.2783,3
33.9658,-118.2959,3
33.9815,-118.2918,9
33.9859,-118.3002,9
33.9728,-118.321,1
33.9812,-118.2859,1
33.9629,-118.2608,2
34.0037,-118.2878,5
33.9455,-118.309,4
33.9737,-118.3003,7
33.9611,-118.2827,2
33.9748,-118.2608,4
33.9708,-118.2827,3
33.9941,-118.3203,3
33.9923,-118.3002,7
33.9717,-118.2871,6
34.0028,-118.3089,7
33.9761,-118.286,9
34.0853,-118.224,7
34.1294,-118.2108,3
34.1172,-118.1957,3
34.0935,-118.2856,6
34.1054,-118.283,8
34.1027,-118.2363,4
34.1052,-118.1987,7
34.0848,-118.2712,2
34.1042,-118.2449,6
34.1148,-118.1826,6
34.0848,-118.2212,2
34.1069,-118.2831,6
34.2433,-118.4405,4
34.2374,-118.4719,2
34.32,-118.4489,8
34.2337,-118.4632,4
34.3006,-118.461,6
34.1062,-118.2901,7
34.0775,-118.2653,3
34.0908,-118.2994,5
34.1058,-118.2623,9
34.1149,-118.2535,9
34.1367,-118.2713,4
34.0784,-118.2577,7
34.0784,-118.2577,7
34.0784,-118.2577,7
34.1131,-118.2051,1
34.0982,-118.2918,3
34.1199,-118.2588,5
34.0808,-118.2655,7
34.1145,-118.2621,4
34.1867,-118.4836,4
34.1949,-118.4777,2
34.1609,-118.5283,4
34.157,-118.488,6
34.1629,-118.5186,3
34.1552,-118.4749,6
34.2147,-118.523,7
34.2012,-118.5623,7
34.167,-118.522,4
34.1723,-118.5098,6
34.166,-118.5095,4
34.1975,-118.5099,3
34.1552,-118.4749,6
34.2157,-118.4772,6
34.18,-118.536,6
34.1724,-118.5393,1
34.1944,-118.5486,3
34.2084,-118.5011,7
34.1686,-118.5186,7
34.1817,-118.4509,1
34.1817,-118.4509,1
34.1817,-118.4509,1
34.148,-118.4312,9
34.1631,-118.4498,8
34.1666,-118.44,5
34.1576,-118.4596,6
34.1976,-118.4574,5
34.1485,-118.458,5
34.1938,-118.4702,7
34.1903,-118.4399,1
34.0341,-118.4525,7
34.1132,-118.4249,8
34.0471,-118.4372,6
34.0445,-118.3768,5
34.0414,-118.3825,4
34.0525,-118.3875,2
34.0626,-118.4454,7
34.0409,-118.4168,7
34.055,-118.4671,7
34.0537,-118.496,6
34.034,-118.4344,3
34.0484,-118.45,4
34.0484,-118.4544,6
34.0561,-118.5512,4
34.0473,-118.4768,6
34.0573,-118.4247,3
34.0531,-118.5005,7
34.0776,-118.3237,2
34.0544,-118.3607,6
34.053,-118.3378,7
34.0351,-118.3779,1
34.0746,-118.3765,7
34.0847,-118.3686,8
34.0575,-118.3571,7
34.0743,-118.3626,6
34.0498,-118.3706,7
34.0496,-118.3425,3
34.0527,-118.3626,2
34.0735,-118.3571,4
34.0761,-118.3731,7
34.0761,-118.3766,7
34.0735,-118.3571,6
34.0816,-118.3659,7
34.0622,-118.3408,3
34.0444,-118.3274,9
34.0746,-118.3765,3
34.0719,-118.3637,6
34.054,-118.3263,7
34.0871,-118.3441,5
34.0485,-118.3335,3
34.0722,-118.3785,1
34.1053,-118.3203,4
34.1038,-118.3151,8
34.0998,-118.331,8
34.0962,-118.349,6
34.1016,-118.3348,2
34.1056,-118.3252,7
34.098,-118.351,8
34.0962,-118.3415,6
34.1016,-118.3387,7
34.1016,-118.3468,6
34.0962,-118.3834,7
34.1005,-118.3136,3
34.0872,-118.3146,2
34.0835,-118.3266,5
34.098,-118.338,10
34.0981,-118.355,6
34.0907,-118.3386,6
34.0987,-118.3337,3
34.0998,-118.3211,7
34.0981,-118.3615,7
33.9773,-118.3703,5
33.944,-118.4073,3
33.9587,-118.3805,3
33.9433,-118.4072,8
33.9928,-118.4513,8
33.944,-118.4073,6
33.9705,-118.3966,4
33.9711,-118.4277,6
33.9928,-118.4639,2
34.0127,-118.4426,4
34.0033,-118.4317,4
34.0167,-118.4202,5
34.0265,-118.4184,7
33.9884,-118.454,7
33.9793,-118.4138,3
33.9771,-118.4635,2
33.9552,-118.3827,7
33.9926,-118.4418,6
33.9826,-118.4611,4
33.9428,-118.4054,3
33.9428,-118.4054,8
33.9898,-118.4573,6
34.0286,-118.4118,5
33.994,-118.4772,6
33.9999,-118.462,8
34.0981,-118.3615,7
34.1068,-118.3252,6
34.1016,-118.3387,1
34.1016,-118.3387,9
34.1017,-118.3093,9
34.0998,-118.3211,7
33.795,-118.2711,4
33.7792,-118.2768,4
33.7994,-118.2601,5
33.8448,-118.3066,7
33.7902,-118.2486,5
33.7835,-118.277,6
33.7343,-118.299,4
33.7397,-118.2923,7
33.7442,-118.2796,3
33.7297,-118.2814,6
33.7826,-118.2691,1
33.8584,-118.3022,5
33.7351,-118.2814,2
33.7311,-118.3097,3
33.8524,-118.2924,6
34.0425,-118.2026,4
34.0769,-118.2213,6
34.0253,-118.2224,5
34.0466,-118.2174,3
34.0828,-118.2086,9
34.0324,-118.198,5
34.0825,-118.2119,5
34.1045,-118.1848,5
34.0841,-118.1829,7
34.0578,-118.2133,5
34.0322,-118.2117,5
34.0376,-118.2166,6
34.0594,-118.1958,2
34.0191,-118.2134,7
34.0638,-118.1785,5
34.0497,-118.1985,7
34.0327,-118.3101,10
34.0276,-118.3384,4
34.011,-118.3351,7
34.0276,-118.3604,4
34.0215,-118.2868,5
34.0224,-118.2866,5
34.0327,-118.3189,2
34.0334,-118.3612,2
34.0303,-118.2808,5
34.0161,-118.3547,9
34.0231,-118.2915,3
34.0236,-118.2773,2
34.0282,-118.3709,6
34.0316,-118.3557,4
34.0163,-118.3536,4
34.0155,-118.2959,6
34.0163,-118.3507,6
34.017,-118.3471,5
34.0355,-118.3003,5
34.0237,-118.3089,9
34.0298,-118.3619,5
34.0269,-118.3606,9
34.0238,-118.3669,3
34.0233,-118.3645,3
34.0256,-118.3612,6
34.0168,-118.2915,8
34.0276,-118.3351,3
34.0173,-118.3547,4
34.0168,-118.2915,5
34.0245,-118.2768,5
34.0145,-118.298,3
34.011,-118.3351,3
34.0148,-118.3563,5
34.034,-118.2777,5
34.0109,-118.3089,4
34.0109,-118.3089,4
34.0116,-118.3412,10
34.0421,-118.2824,4
34.0779,-118.2844,8
34.0703,-118.268,6
34.0858,-118.296,5
34.0621,-118.2619,3
34.0538,-118.2667,5
34.0514,-118.2743,6
34.0621,-118.2684,5
34.0506,-118.2699,7
34.0514,-118.2613,3
34.0591,-118.2635,6
34.0439,-118.2752,9
34.0492,-118.2742,1
34.0653,-118.2836,2
34.0628,-118.2811,5
34.0529,-118.2819,8
34.0583,-118.2616,9
34.0592,-118.2674,4
34.0667,-118.2728,6
34.074,-118.2691,5
34.0586,-118.2402,4
34.051,-118.248,3
34.0615,-118.2412,3
34.0606,-118.2439,2
34.0574,-118.2371,3
34.0454,-118.2657,7
34.0342,-118.2673,6
34.0419,-118.2485,4
34.0487,-118.2588,3
34.0462,-118.2585,6
34.046,-118.2493,9
34.1776,-118.4574,5
34.1505,-118.44,6
34.183,-118.4618,6
34.2103,-118.4575,9
34.148,-118.4312,3
34.2012,-118.44,3
34.1703,-118.4301,5
34.1467,-118.4538,1
34.1536,-118.4181,4
34.1903,-118.4399,3
34.1857,-118.4531,5
34.1794,-118.4225,4
34.1802,-118.4487,7
34.1822,-118.4154,4
34.0557,-118.2488,4
34.0519,-118.2531,2
34.0491,-118.2558,3
34.0342,-118.2636,2
34.0563,-118.2374,4
34.0419,-118.2485,7
34.046,-118.2493,4
34.0518,-118.2314,4
33.9568,-118.429,4
34.0277,-118.2574,6
34.0891,-118.2145,4
34.1939,-118.4455,5
34.1533,-118.4574,3
34.0728,-118.5478,4
34.0423,-118.2452,9
34.0454,-118.2466,2
34.1905,-118.6059,7
34.0509,-118.3,10
34.0672,-118.3041,8
34.3009,-118.441,5
33.9506,-118.2419,4
33.9397,-118.2481,4
34.241,-118.5361,7
34.2597,-118.3179,4
34.2665,-118.4144,2
34.1613,-118.4052,2
34.0003,-118.4606,4
34.0322,-118.2544,8
34.1347,-118.1986,4
34.0453,-118.4329,4
34.0819,-118.3441,6
34.0734,-118.3765,9
34.0273,-118.3028,10
34.2066,-118.5819,8
34.049,-118.2891,4
34.279,-118.4501,10
34.2198,-118.4533,6
34.3064,-118.4685,9
34.2184,-118.4698,9
33.9237,-118.2717,4
34.2637,-118.4782,7
33.993,-118.2435,5
33.9699,-118.2918,7
34.0876,-118.2227,2
34.1294,-118.2108,3
34.1203,-118.2005,3
34.1203,-118.2005,3
34.0365,-118.3921,5
34.0715,-118.3764,6
34.0428,-118.2167,9
34.0787,-118.2028,4
34.2184,-118.4698,9
34.2467,-118.4479,6
34.3076,-118.4759,3
34.2299,-118.4503,2
33.9456,-118.2762,4
34.2576,-118.5728,8
34.279,-118.4264,5
34.1451,-118.3875,7
34.1385,-118.368,9
34.1794,-118.4116,1
34.0189,-118.434,4
33.9922,-118.3276,2
34.1703,-118.4662,4
34.1036,-118.3107,6
34.0926,-118.3428,3
34.0889,-118.3363,8
34.1038,-118.3267,5
34.0274,-118.3499,4
34.0278,-118.3378,6
34.0155,-118.3023,7
34.0108,-118.3182,4
34.0555,-118.2655,9
34.0467,-118.2556,9
34.1804,-118.6327,4
34.1869,-118.5683,4
34.1882,-118.5721,7
34.1837,-118.5846,3
34.1888,-118.6059,2
34.1575,-118.5962,10
34.1786,-118.661,7
34.1966,-118.5732,6
34.1793,-118.5959,7
34.1875,-118.603,3
34.1883,-118.6274,3
34.1905,-118.6059,3
34.201,-118.5885,6
34.1938,-118.5906,7
34.2108,-118.5781,7
34.1572,-118.6221,7
34.178,-118.6551,7
34.1681,-118.5696,5
34.1956,-118.5975,7
34.1805,-118.5975,3
34.1805,-118.5975,3
34.201,-118.599,3
34.201,-118.599,3
34.1956,-118.6081,4
34.1883,-118.6274,6
34.1778,-118.5672,4
34.1938,-118.5699,3
34.1594,-118.6058,9
34.0509,-118.2926,3
34.069,-118.3128,4
34.0635,-118.2929,3
34.0509,-118.2989,7
34.069,-118.3116,5
34.0636,-118.2916,3
34.0597,-118.3122,6
34.0509,-118.2916,3
34.0418,-118.309,2
34.056,-118.2941,6
34.0618,-118.2878,7
34.0781,-118.3092,6
34.0618,-118.2979,6
34.0598,-118.2941,3
34.0731,-118.3113,5
34.0598,-118.2891,4
34.0463,-118.309,4
34.0559,-118.3122,4
34.0564,-118.2879,4
34.0509,-118.2916,9
34.0617,-118.3091,4
34.0668,-118.2884,5
34.3055,-118.4306,6
34.3227,-118.4131,4
34.2245,-118.4249,6
34.312,-118.4383,4
34.2319,-118.472,4
34.2356,-118.4698,5
34.2216,-118.4488,3
34.2427,-118.4502,6
34.2179,-118.4536,6
34.3086,-118.4317,6
34.3066,-118.4313,9
34.2419,-118.4581,5
34.2724,-118.4419,9
34.261,-118.4698,3
34.2536,-118.4587,4
34.2427,-118.4502,5
34.312,-118.4317,4
34.2198,-118.4488,9
34.2184,-118.4698,2
33.9247,-118.2739,9
33.9247,-118.2739,9
33.9348,-118.2485,2
33.9449,-118.2355,5
33.9397,-118.2328,5
33.9363,-118.2426,5
33.941,-118.2762,3
33.9501,-118.2893,2
33.941,-118.2762,3
33.9492,-118.2717,4
33.9538,-118.2651,7
33.9176,-118.2828,3
33.9538,-118.2651,5
33.9351,-118.2542,7
33.9262,-118.2915,7
33.931,-118.2893,4
33.9601,-118.287,4
33.9456,-118.2717,4
33.9485,-118.2461,3
33.9292,-118.2652,9
33.9326,-118.2502,5
33.9456,-118.2826,2
33.941,-118.2781,7
33.9212,-118.287,5
34.2663,-118.6039,2
34.2319,-118.5349,7
34.2591,-118.5273,4
34.2554,-118.5908,6
34.2275,-118.4951,7
34.2446,-118.5343,2
34.2559,-118.5233,4
34.2246,-118.5317,6
34.2473,-118.5771,5
34.2428,-118.5361,4
34.2428,-118.5361,4
34.2428,-118.5361,4
34.2428,-118.5361,4
34.2711,-118.4963,6
34.2227,-118.5361,3
34.234,-118.5536,3
34.2446,-118.5343,7
34.2128,-118.3747,4
34.2755,-118.402,6
34.2631,-118.4189,3
34.2639,-118.4288,5
34.2121,-118.4021,6
34.2276,-118.3737,7
34.2809,-118.4018,8
34.2541,-118.2873,2
34.2697,-118.4172,4
34.2623,-118.3231,4
34.2595,-118.293,3
34.2773,-118.4155,6
34.2319,-118.4038,5
34.2251,-118.4039,3
34.2542,-118.4095,2
34.2139,-118.3878,3
34.2085,-118.6514,6
34.1668,-118.4052,4
34.1448,-118.4117,4
34.2301,-118.3901,4
34.2782,-118.42,6
34.271,-118.3973,3
34.2348,-118.4093,7
34.2287,-118.3663,6
34.2678,-118.427,5
34.1448,-118.3926,5
34.194,-118.4052,4
34.17,-118.3741,4
34.1385,-118.368,9
34.1348,-118.3671,7
34.1532,-118.4041,1
34.1532,-118.4095,6
34.17,-118.3741,6
34.1994,-118.4225,4
34.2074,-118.4098,6
34.1613,-118.3877,8
34.1962,-118.3911,7
34.1794,-118.3712,4
34.1831,-118.3921,6
34.2026,-118.4247,5
34.1903,-118.39,6
34.1649,-118.3683,7
34.1416,-118.3732,2
34.1936,-118.4166,4
34.1525,-118.379,5
34.2049,-118.3834,6
34.1667,-118.3632,8
34.1867,-118.3703,1
34.1758,-118.3773,4
34.1867,-118.3703,7
34.1522,-118.3855,4
33.944,-118.4073,4
33.943,-118.4035,8
34.0276,-118.4064,2
33.9702,-118.4277,3
34.0261,-118.4126,5
33.9581,-118.434,5
33.9454,-118.375,8
33.943,-118.4035,3
33.9614,-118.43,7
33.9638,-118.4311,7
34.0043,-118.4324,4
34.0301,-118.4272,5
33.9876,-118.4725,8
33.9867,-118.4726,8
33.9627,-118.4508,4
33.9755,-118.4213,2
33.9707,-118.3879,4
33.9526,-118.3823,5
34.0226,-118.2539,5
34.0038,-118.2805,6
34.0196,-118.2679,6
33.9947,-118.2411,8
33.9872,-118.2576,5
34.0224,-118.2583,7
33.9907,-118.2411,4
33.9925,-118.2593,2
34.0372,-118.2418,4
34.0065,-118.2453,4
34.025,-118.2567,5
33.9934,-118.2739,3
33.9786,-118.2761,7
34.0093,-118.2784,7
34.035,-118.2553,4
34.0281,-118.2487,8
33.9924,-118.2739,7
33.9957,-118.249,7
34.0081,-118.2495,4
34.0208,-118.2595,4
33.9899,-118.2674,5
34.0296,-118.2322,6
34.0242,-118.2623,4
33.9981,-118.2697,5
33.9661,-118.2849,4
33.9822,-118.2915,4
33.9709,-118.3068,7
33.9854,-118.3308,3
33.9892,-118.3045,6
33.9942,-118.3101,3
33.9746,-118.2918,5
33.9863,-118.333,4
33.9601,-118.2793,6
33.9874,-118.2827,5
33.9799,-118.2937,4
33.9739,-118.2652,7
33.9854,-118.3338,5
33.996,-118.3046,5
33.9853,-118.344,5
33.9845,-118.344,5
34.0037,-118.2915,5
33.9661,-118.2849,2
33.9661,-118.2849,6
34.0006,-118.2937,4
33.9942,-118.2871,1
33.9833,-118.3068,4
33.9624,-118.2761,10
33.9828,-118.2892,3
34.0038,-118.2842,6
33.9974,-118.2871,9
33.9859,-118.3068,7
33.9932,-118.3193,7
33.959,-118.3068,7
34.0959,-118.2612,1
34.0982,-118.2874,3
34.0888,-118.2169,5
34.0744,-118.2516,4
34.2414,-118.4502,3
34.2184,-118.4547,6
34.2573,-118.4609,5
34.1115,-118.2188,7
34.1325,-118.216,7
34.1192,-118.3004,3
34.1052,-118.2376,7
34.095,-118.2811,7
34.1096,-118.2383,5
34.1192,-118.3004,6
34.1197,-118.1982,8
34.0986,-118.2962,3
34.1029,-118.2733,7
34.1237,-118.2215,7
34.0994,-118.2137,5
34.1018,-118.2325,5
34.1337,-118.2078,7
34.1228,-118.2136,4
34.1148,-118.1826,5
34.0982,-118.2874,3
34.212,-118.5386,4
34.166,-118.5095,4
34.2176,-118.5197,7
34.1599,-118.4766,3
34.1609,-118.5283,7
34.171,-118.5011,3
34.1723,-118.5098,5
34.189,-118.5,1
34.1432,-118.5567,1
34.1947,-118.5555,2
34.2002,-118.5579,4
34.166,-118.5095,4
34.166,-118.5095,4
34.166,-118.5095,4
34.166,-118.5095,4
34.1499,-118.5605,7
34.1547,-118.453,3
34.1895,-118.4602,3
34.203,-118.4458,3
34.1536,-118.453,6
34.2012,-118.464,3
34.0563,-118.4114,4
34.0487,-118.4345,4
34.048,-118.5269,2
34.0504,-118.4206,6
34.0419,-118.4247,5
34.0391,-118.3802,6
34.0759,-118.4582,6
34.047,-118.5333,7
34.0531,-118.4424,7
34.0423,-118.4656,6
34.0454,-118.4236,4
34.1198,-118.4219,4
34.031,-118.411,2
34.0594,-118.4771,7
34.0477,-118.4443,9
34.1245,-118.4286,9
34.0402,-118.4629,9
34.1307,-118.4927,3
34.0571,-118.3762,5
34.0498,-118.3801,7
34.0364,-118.3872,5
34.0761,-118.3594,6
34.047,-118.3358,6
34.0716,-118.3614,3
34.0387,-118.3717,6
34.0574,-118.3535,6
34.061,-118.3308,7
34.0455,-118.3671,4
34.0736,-118.343,7
34.0431,-118.3418,9
34.0711,-118.344,6
34.0387,-118.3717,4
34.0734,-118.3765,3
34.0473,-118.3213,7
34.1037,-118.3459,5
34.1005,-118.3205,5
34.0926,-118.3374,4
34.0998,-118.3267,3
34.0997,-118.3363,6
34.0987,-118.3337,6
34.1037,-118.3459,4
34.104,-118.3448,4
34.0998,-118.3334,4
34.1016,-118.3468,4
34.1007,-118.3494,3
34.1052,-118.3726,7
34.0871,-118.3266,6
34.1016,-118.3361,3
34.1016,-118.3361,3
34.1018,-118.3071,2
34.0999,-118.3038,1
34.089,-118.3146,4
34.098,-118.3363,6
34.0998,-118.3479,4
34.0981,-118.3201,6
34.1004,-118.3414,4
34.0926,-118.3342,4
34.1016,-118.3387,6
34.1016,-118.3387,7
34.0998,-118.3252,10
34.0889,-118.3266,4
34.0987,-118.3337,5
34.1049,-118.3418,5
34.0967,-118.3031,4
34.0967,-118.3031,4
34.1067,-118.3373,4
34.1016,-118.3295,8
33.8016,-118.3042,5
34.1522,-118.3549,7
34.1451,-118.3875,7
34.1522,-118.3855,4
34.1613,-118.3615,5
33.9428,-118.4054,8
33.9433,-118.4072,8
33.9985,-118.462,7
34.0284,-118.4048,3
33.9599,-118.3788,3
34.0265,-118.4184,6
33.9992,-118.472,6
33.9989,-118.4627,4
33.9599,-118.3826,4
33.9958,-118.4103,5
33.9997,-118.4366,4
33.9523,-118.3906,2
33.9655,-118.3819,5
34.0243,-118.425,5
33.942,-118.4095,6
33.7801,-118.2608,6
33.7904,-118.2764,3
33.7464,-118.3108,4
33.7938,-118.3076,7
33.7945,-118.2437,5
33.736,-118.2814,5
33.7849,-118.2597,4
33.7783,-118.2675,5
33.7424,-118.2813,7
34.0405,-118.2165,7
34.0462,-118.2114,3
34.0676,-118.2116,6
34.0437,-118.2161,7
34.0638,-118.1785,5
34.0421,-118.2125,5
34.0436,-118.2051,4
34.0525,-118.2205,4
34.0765,-118.2157,3
34.0868,-118.1737,3
34.0588,-118.1989,4
34.0417,-118.2142,7
34.0437,-118.2098,4
34.0635,-118.2058,3
34.0685,-118.201,3
34.0439,-118.2011,6
34.0446,-118.2029,5
34.0334,-118.2196,5
34.0335,-118.2091,7
34.0155,-118.3045,1
34.0321,-118.2849,5
34.0055,-118.2915,4
34.0067,-118.3515,4
34.0204,-118.29,5
34.0284,-118.2888,6
34.0345,-118.3327,4
34.0085,-118.3314,6
34.03,-118.3002,6
34.0265,-118.3177,6
34.0149,-118.3536,5
34.023,-118.3669,5
34.0099,-118.3113,5
34.0108,-118.3222,6
34.0149,-118.3045,6
34.0311,-118.3405,9
34.0106,-118.2842,6
34.0268,-118.2896,6
34.0163,-118.3524,4
34.0215,-118.2868,5
34.0364,-118.2964,5
34.0073,-118.3057,4
34.0106,-118.2842,3
34.0336,-118.3441,6
34.0336,-118.3441,7
34.0071,-118.3476,7
34.0145,-118.3045,2
34.0162,-118.3482,3
34.0256,-118.3612,6
34.0108,-118.3222,3
34.0146,-118.313,4
34.0184,-118.3002,3
34.0282,-118.3133,3
34.0261,-118.2773,6
34.0274,-118.2867,9
34.0219,-118.2959,7
34.0325,-118.3605,5
34.0251,-118.278,9
34.043,-118.2779,6
34.0873,-118.296,3
34.0616,-118.2795,7
34.0514,-118.2743,6
34.0853,-118.299,6
34.074,-118.2691,3
34.0488,-118.2817,7
34.0498,-118.2797,4
34.0523,-118.2823,4
34.0399,-118.2841,5
34.061,-118.2615,6
34.0764,-118.2748,6
34.0535,-118.2609,6
34.0625,-118.2566,5
34.0398,-118.278,5
34.0539,-118.2712,3
34.0531,-118.2671,1
34.0763,-118.3004,4
34.0503,-118.2765,1
34.0504,-118.2722,1
34.0514,-118.2743,6
34.0524,-118.2765,6
34.0423,-118.2595,5
34.0453,-118.2499,8
34.051,-118.248,6
34.0384,-118.2305,4
34.0639,-118.2316,5
34.0437,-118.2455,3
34.0482,-118.2472,2
34.0371,-118.2672,3
34.0408,-118.2428,3
34.0482,-118.2472,3
34.0401,-118.2668,9
34.048,-118.2577,3
34.0601,-118.2502,3
34.0601,-118.2502,6
34.0478,-118.2484,4
34.0574,-118.2371,8
34.048,-118.2577,7
34.0474,-118.2496,6
34.0446,-118.245,5
34.0423,-118.2452,3
34.0487,-118.2588,3
34.0387,-118.2335,3
34.1678,-118.5336,3
34.1724,-118.5393,2
34.2129,-118.5231,4
34.221,-118.4989,3
34.1921,-118.4836,7
34.1903,-118.4815,5
34.2077,-118.4912,7
34.2209,-118.4966,3
34.1903,-118.4815,9
34.2047,-118.5531,4
34.2074,-118.4794,5
34.1947,-118.5555,4
34.2139,-118.4793,7
34.1831,-118.4523,3
34.1613,-118.4312,4
34.1576,-118.4138,7
34.1576,-118.4103,6
34.156,-118.4509,7
34.1742,-118.4574,6
34.2049,-118.4291,6
34.1758,-118.44,6
34.1903,-118.4247,2
34.1796,-118.4298,4
34.205,-118.4339,4
34.1985,-118.4509,5
34.1841,-118.4693,8
34.1994,-118.4493,6
34.1603,-118.4656,3
34.1555,-118.44,3
34.1576,-118.438,3
34.1721,-118.4463,3
34.0446,-118.249,4
34.0467,-118.2556,8
34.0055,-118.2915,4
34.2954,-118.4612,4
34.2112,-118.3845,3
34.0111,-118.4293,3
33.9974,-118.274,4
33.9892,-118.2827,7
34.1902,-118.5142,5
34.0547,-118.4026,4
34.063,-118.3614,10
34.1129,-118.3287,4
34.023,-118.2777,8
34.0247,-118.3552,5
34.0726,-118.2749,5
34.0522,-118.2434,6
34.2283,-118.4633,4
34.288,-118.5276,7
34.0004,-118.4024,6
34.001,-118.2441,4
34.0277,-118.2574,7
34.1939,-118.5317,7
34.1938,-118.4702,3
34.1961,-118.4487,3
34.0653,-118.4702,7
34.0736,-118.3795,4
